Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1760633241,1000,,Aggregated,140.700000,0.000000,2800,3100,4100,4500,7100,13000,15000,16000,18000,18000,18000,2369,100,2800.0,3752.723857053186,5.61773100002938,17739.722393999953,23.944702406078513
1760633242,1000,,Aggregated,158.300000,0.000000,2700,3100,3800,4400,6900,13000,16000,16000,18000,19000,19000,2588,100,2700.0,3729.2153061588074,5.61773100002938,18887.087211999868,24.034003091190108
1760633243,1000,,Aggregated,171.000000,0.000000,2600,3000,3500,4300,6600,13000,16000,17000,19000,19000,19000,2837,100,2600.0,3649.22658719633,5.61773100002938,19459.87471900003,24.11878745153331
1760633244,1000,,Aggregated,179.900000,0.000000,2600,2900,3400,4200,7100,15000,16000,19000,22000,22000,22000,3043,100,2600.0,3738.0051647890195,5.61773100002938,21797.25123399999,24.178442326651332
1760633245,1000,,Aggregated,188.400000,0.000000,2500,2900,3200,4100,6800,15000,17000,22000,22000,22000,22000,3325,100,2500.0,3709.3772691885674,5.61773100002938,21913.42403900012,24.24812030075188
1760633246,1000,,Aggregated,190.800000,0.000000,2400,2800,3200,3900,6600,15000,17000,22000,22000,23000,23000,3540,100,2400.0,3639.6945092104493,5.61773100002938,22891.19323299997,24.293785310734464
1760633247,1000,,Aggregated,205.500000,0.000000,2400,2800,3100,3600,6300,15000,17000,22000,23000,23000,23000,3766,100,2400.0,3584.2770749545907,5.61773100002938,23285.461338000005,24.336165693043018
1760633248,1000,,Aggregated,205.500000,0.000000,2300,2800,3100,3500,6300,15000,17000,22000,23000,25000,25000,3878,100,2300.0,3577.455761407938,5.61773100002938,24917.300909999994,24.355337802991233
1760633249,1000,,Aggregated,209.900000,0.000000,2300,2800,3000,3500,6300,15000,17000,22000,25000,26000,26000,3995,100,2300.0,3586.7147273972437,5.61773100002938,25582.66040100011,24.374217772215268
1760633250,1000,,Aggregated,216.600000,0.000000,2400,2800,3100,3600,6400,15000,17000,22000,25000,26000,26000,4146,100,2400.0,3652.3485957513235,5.61773100002938,26411.142154000117,24.397009165460684
1760633251,1000,,Aggregated,211.200000,0.000000,2400,2900,3300,3800,6400,15000,17000,22000,26000,28000,28000,4261,100,2400.0,3696.0581043945053,5.61773100002938,27878.42731900014,24.41328326683877
1760633252,1000,,Aggregated,202.600000,0.000000,2500,2900,3400,4000,6400,15000,17000,22000,26000,28000,28000,4368,100,2500.0,3747.9256222763224,5.61773100002938,28195.345826999983,24.42765567765568
1760633253,1000,,Aggregated,188.300000,0.000000,2500,3000,3700,4100,6500,15000,18000,22000,26000,28000,28000,4484,100,2500.0,3834.8512312997277,5.61773100002938,28195.345826999983,24.442462087421944
1760633254,1000,,Aggregated,184.000000,0.000000,2500,3100,4000,4500,6400,15000,18000,22000,28000,30000,30000,4664,100,2500.0,3916.784390506852,5.61773100002938,30002.932018999898,24.463979416809604
1760633255,1000,,Aggregated,172.400000,0.000000,2600,3300,4200,4500,6300,15000,18000,22000,30000,31000,31000,4891,100,2600.0,3992.040356565109,5.61773100002938,30505.2099049999,24.48885708444081
1760633256,1000,,Aggregated,160.900000,0.000000,2700,3500,4200,4500,6300,16000,18000,22000,30000,31000,31000,5061,100,2700.0,4016.1017284692643,5.61773100002938,30505.2099049999,24.506026476980836
1760633257,1000,,Aggregated,160.100000,0.000000,2700,3500,4100,4500,6300,16000,18000,22000,30000,31000,31000,5261,100,2700.0,4019.614246818655,5.61773100002938,30505.2099049999,24.52480517011975
1760633258,1000,,Aggregated,154.500000,0.000000,2700,3300,4000,4400,6200,16000,18000,22000,30000,31000,31000,5528,100,2700.0,3985.121276811311,5.61773100002938,30505.2099049999,24.547756874095512
1760633259,1000,,Aggregated,153.800000,0.000000,2600,3200,4000,4400,5900,16000,18000,22000,30000,36000,36000,5770,100,2600.0,3929.8314249564855,5.61773100002938,36383.98015500002,24.56672443674177
1760633260,1000,,Aggregated,153.000000,0.000000,2600,3200,3900,4300,5800,16000,18000,22000,30000,37000,37000,5946,100,2600.0,3911.2306938812535,5.61773100002938,37377.85682899994,24.579549276824757
1760633261,1000,,Aggregated,167.300000,0.000000,2500,3100,3900,4300,5800,16000,18000,22000,30000,37000,37000,6193,100,2500.0,3883.3758889827122,5.61773100002938,37377.85682899994,24.596318424027128
1760633262,1000,,Aggregated,179.800000,0.000000,2500,3100,3900,4300,5700,16000,18000,22000,30000,37000,37000,6304,100,2500.0,3868.4233195039583,5.61773100002938,37377.85682899994,24.603426395939085
1760633263,1000,,Aggregated,187.200000,0.000000,2600,3100,3800,4200,5700,16000,18000,22000,30000,37000,37000,6459,100,2600.0,3873.629274769152,5.61773100002938,37377.85682899994,24.61294318005883
1760633264,1000,,Aggregated,189.400000,0.000000,2600,3100,3800,4200,5700,16000,18000,22000,30000,37000,37000,6587,100,2600.0,3892.362645015931,5.61773100002938,37377.85682899994,24.620464551389098
1760633265,1000,,Aggregated,198.400000,0.000000,2600,3100,3800,4200,5800,16000,18000,22000,30000,37000,37000,6636,100,2600.0,3916.9992528940547,5.61773100002938,37377.85682899994,24.623267028330318
1760633266,1000,,Aggregated,195.500000,0.000000,2600,3200,4000,4300,5700,16000,18000,22000,30000,37000,37000,6836,100,2600.0,3952.7513878481486,5.61773100002938,37377.85682899994,24.634289057928612
1760633267,1000,,Aggregated,180.100000,0.000000,2700,3300,4000,4300,5600,16000,18000,21000,30000,37000,37000,6973,100,2700.0,3974.6892789399044,5.61773100002938,37377.85682899994,24.641474257851712
1760633268,1000,,Aggregated,171.300000,0.000000,2700,3400,4100,4400,5600,16000,18000,21000,30000,37000,37000,7109,100,2700.0,4011.9413316789937,5.61773100002938,37377.85682899994,24.64833309888873
1760633269,1000,,Aggregated,173.600000,0.000000,2700,3500,4200,4400,5600,16000,18000,21000,30000,37000,37000,7238,100,2700.0,4051.9028417821196,5.61773100002938,37377.85682899994,24.654600718430505
1760633270,1000,,Aggregated,168.300000,0.000000,2700,3600,4200,4500,5600,16000,19000,21000,30000,37000,37000,7364,100,2700.0,4095.193898386472,5.61773100002938,37377.85682899994,24.660510592069528
1760633271,1000,,Aggregated,153.200000,0.000000,2800,3700,4300,4500,5600,16000,19000,21000,30000,37000,37000,7470,100,2800.0,4123.776741937615,5.61773100002938,37377.85682899994,24.66532797858099
1760633272,1000,,Aggregated,144.000000,0.000000,2800,3800,4300,4600,5800,17000,19000,21000,30000,37000,37000,7564,100,2800.0,4166.84864419804,5.61773100002938,37377.85682899994,24.669487043892122
1760633273,1000,,Aggregated,135.900000,0.000000,2800,3900,4400,4600,5800,17000,19000,21000,30000,37000,37000,7636,100,2800.0,4192.093176355548,5.61773100002938,37377.85682899994,24.672603457307492
1760633274,1000,,Aggregated,127.500000,0.000000,2800,3900,4400,4600,5900,17000,19000,21000,30000,37000,37000,7746,100,2800.0,4232.22181745197,5.61773100002938,37377.85682899994,24.67725277562613
1760633275,1000,,Aggregated,120.800000,0.000000,2800,4000,4500,4700,6100,17000,19000,21000,30000,37000,37000,7849,100,2800.0,4272.36642608319,5.61773100002938,37377.85682899994,24.68148808765448
1760633276,1000,,Aggregated,115.600000,0.000000,2900,4100,4500,4800,6100,17000,19000,21000,30000,37000,37000,8000,100,2900.0,4317.414058232617,5.61773100002938,37377.85682899994,24.6875
1760633277,1000,,Aggregated,121.500000,0.000000,2900,4100,4600,4800,6100,17000,19000,21000,30000,37000,37000,8126,100,2900.0,4355.117545894531,5.61773100002938,37377.85682899994,24.69234555746985
1760633278,1000,,Aggregated,122.600000,0.000000,2900,4200,4600,4900,6100,17000,19000,21000,30000,37000,37000,8210,100,2900.0,4388.342590339946,5.61773100002938,37377.85682899994,24.69549330085262
1760633279,1000,,Aggregated,113.900000,0.000000,2900,4200,4700,4900,6300,17000,19000,21000,30000,37000,37000,8296,100,2900.0,4430.5220528613745,5.61773100002938,37377.85682899994,24.69864995178399
1760633280,1000,,Aggregated,112.200000,0.000000,3000,4300,4700,5000,6200,17000,19000,21000,30000,37000,37000,8580,100,3000.0,4467.139187241025,5.61773100002938,37377.85682899994,24.708624708624708
1760633281,1000,,Aggregated,108.800000,0.000000,3100,4300,4700,5000,6200,17000,19000,21000,30000,37000,37000,8677,100,3100.0,4479.291952098763,5.61773100002938,37377.85682899994,24.71188198686182
1760633282,1000,,Aggregated,113.100000,0.000000,3100,4300,4700,5000,6200,17000,20000,21000,30000,37000,37000,8856,100,3100.0,4503.991909294377,5.61773100002938,37377.85682899994,24.717705510388438
1760633283,1000,,Aggregated,120.400000,0.000000,3200,4300,4700,5000,6200,17000,20000,21000,30000,37000,37000,8980,100,3200.0,4513.261763072159,5.61773100002938,37377.85682899994,24.72160356347439
1760633284,1000,,Aggregated,127.100000,0.000000,3300,4300,4700,4900,6200,17000,20000,21000,30000,37000,37000,9206,100,3300.0,4521.896920627851,5.61773100002938,37377.85682899994,24.728437975233543
1760633285,1000,,Aggregated,130.900000,0.000000,3300,4300,4700,4900,6200,17000,20000,21000,30000,37000,37000,9356,100,3300.0,4532.592157919622,5.61773100002938,37377.85682899994,24.73279179136383
1760633286,1000,,Aggregated,142.900000,0.000000,3300,4200,4600,4900,6200,17000,20000,21000,30000,37000,37000,9602,100,3300.0,4500.950200885229,5.61773100002938,37377.85682899994,24.739637575505103
1760633287,1000,,Aggregated,146.900000,0.000000,3200,4200,4600,4900,6200,17000,20000,21000,30000,37000,37000,9791,100,3200.0,4496.163281387498,5.61773100002938,37377.85682899994,24.74466346644878
1760633288,1000,,Aggregated,159.800000,0.000000,3200,4200,4600,4900,6100,17000,20000,21000,30000,37000,37000,10016,100,3200.0,4475.279351194985,5.61773100002938,37377.85682899994,24.750399361022364
1760633289,1000,,Aggregated,164.300000,0.000000,3100,4200,4600,4800,6100,17000,20000,21000,30000,37000,37000,10226,100,3100.0,4452.8345173463695,5.61773100002938,37377.85682899994,24.75552513201643
1760633290,1000,,Aggregated,173.400000,0.000000,3100,4100,4600,4800,6100,17000,20000,21000,30000,37000,37000,10417,100,3100.0,4437.850594361135,5.61773100002938,37377.85682899994,24.76000767975425
1760633291,1000,,Aggregated,173.400000,0.000000,3000,4100,4600,4800,6100,17000,20000,22000,30000,37000,37000,10495,100,3000.0,4431.478068647924,5.61773100002938,37377.85682899994,24.76179132920438
1760633292,1000,,Aggregated,188.900000,0.000000,3100,4100,4500,4800,6100,17000,20000,22000,30000,37000,37000,10748,100,3100.0,4435.273619226363,5.61773100002938,37377.85682899994,24.7673985857834
1760633293,1000,,Aggregated,188.300000,0.000000,3000,4100,4500,4800,6100,17000,21000,22000,28000,37000,37000,11023,100,3000.0,4407.194503919705,5.61773100002938,37377.85682899994,24.77320148779824
1760633294,1000,,Aggregated,180.300000,0.000000,3000,4000,4500,4800,6000,17000,21000,22000,28000,37000,37000,11222,100,3000.0,4386.084630746828,5.61773100002938,37377.85682899994,24.7772233113527
1760633295,1000,,Aggregated,194.600000,0.000000,2900,4000,4500,4700,6000,17000,21000,22000,28000,37000,37000,11467,100,2900.0,4369.003281697824,5.61773100002938,37377.85682899994,24.781983081887155
1760633296,1000,,Aggregated,199.400000,0.000000,2900,3900,4400,4700,6000,17000,21000,22000,28000,37000,37000,11690,100,2900.0,4345.447311324798,5.61773100002938,37377.85682899994,24.786142001710864
1760633297,1000,,Aggregated,206.100000,0.000000,2900,3900,4400,4700,6000,17000,21000,22000,28000,37000,37000,11840,100,2900.0,4343.525476526511,5.61773100002938,37377.85682899994,24.78885135135135
1760633298,1000,,Aggregated,200.100000,0.000000,2900,3900,4400,4700,6000,17000,21000,22000,28000,37000,37000,11988,100,2900.0,4328.181298737394,5.61773100002938,37377.85682899994,24.791458124791458
1760633299,1000,,Aggregated,204.300000,0.000000,2800,3800,4400,4700,6000,17000,21000,22000,28000,37000,37000,12242,100,2800.0,4330.412357458005,5.61773100002938,37377.85682899994,24.79578500245058
1760633300,1000,,Aggregated,201.400000,0.000000,2800,3800,4400,4700,6000,17000,21000,22000,28000,37000,37000,12358,100,2800.0,4321.6350066920895,5.61773100002938,37377.85682899994,24.797701893510276
1760633301,1000,,Aggregated,198.200000,0.000000,2900,3800,4400,4700,6000,17000,21000,22000,28000,37000,37000,12475,100,2900.0,4336.148504164642,5.61773100002938,37377.85682899994,24.799599198396795
1760633302,1000,,Aggregated,198.200000,0.000000,2900,3700,4400,4700,6000,17000,21000,22000,28000,37000,37000,12628,100,2900.0,4342.612755732334,5.61773100002938,37377.85682899994,24.802027241051633
1760633303,1000,,Aggregated,189.700000,0.000000,2900,3700,4300,4700,6000,17000,21000,22000,28000,37000,37000,12803,100,2900.0,4349.407575677411,5.61773100002938,37377.85682899994,24.804733265640866
1760633304,1000,,Aggregated,196.600000,0.000000,2900,3700,4300,4600,6000,17000,21000,22000,26000,37000,37000,13038,100,2900.0,4349.142311744436,5.61773100002938,37377.85682899994,24.808252799509127
1760633305,1000,,Aggregated,184.400000,0.000000,2900,3700,4300,4600,6000,17000,21000,22000,26000,37000,37000,13198,100,2900.0,4349.793595484613,5.61773100002938,37377.85682899994,24.810577360206093
1760633306,1000,,Aggregated,174.900000,0.000000,3000,3700,4300,4600,6000,17000,21000,22000,26000,37000,37000,13353,100,3000.0,4343.019850543243,5.61773100002938,37377.85682899994,24.81277615517112
1760633307,1000,,Aggregated,176.200000,0.000000,3000,3600,4300,4600,6000,17000,21000,22000,26000,37000,37000,13524,100,3000.0,4343.658685613571,5.61773100002938,37377.85682899994,24.81514344868382
1760633308,1000,,Aggregated,174.400000,0.000000,3000,3600,4300,4600,6000,18000,21000,22000,26000,37000,37000,13653,100,3000.0,4354.724783949897,5.61773100002938,37377.85682899994,24.8168900607925
1760633309,1000,,Aggregated,165.800000,0.000000,3000,3600,4300,4600,6000,17000,21000,22000,26000,37000,37000,13771,100,3000.0,4354.91547269152,5.61773100002938,37377.85682899994,24.818459080676785
1760633310,1000,,Aggregated,162.700000,0.000000,3100,3700,4300,4600,6000,18000,21000,22000,26000,37000,37000,13954,100,3100.0,4364.889468028161,5.61773100002938,37377.85682899994,24.820839902536907
1760633311,1000,,Aggregated,157.000000,0.000000,3100,3700,4300,4600,6000,18000,21000,22000,26000,37000,37000,14105,100,3100.0,4369.795099321515,5.61773100002938,37377.85682899994,24.822757887274015
1760633312,1000,,Aggregated,155.200000,0.000000,3100,3700,4300,4600,6000,18000,21000,22000,26000,37000,37000,14229,100,3100.0,4375.045128668352,5.61773100002938,37377.85682899994,24.82430248084897
1760633313,1000,,Aggregated,160.100000,0.000000,3100,3800,4300,4600,6000,18000,21000,22000,26000,37000,37000,14429,100,3100.0,4386.231083745099,5.61773100002938,37377.85682899994,24.826737819668722
1760633314,1000,,Aggregated,159.000000,0.000000,3100,3800,4200,4600,6000,18000,20000,22000,26000,37000,37000,14651,100,3100.0,4384.544971853666,5.61773100002938,37377.85682899994,24.82936318340045
1760633315,1000,,Aggregated,158.500000,0.000000,3100,3700,4200,4500,6000,18000,20000,22000,26000,37000,37000,14820,100,3100.0,4386.289023339952,5.61773100002938,37377.85682899994,24.831309041835357
1760633316,1000,,Aggregated,165.200000,0.000000,3100,3700,4200,4500,6000,18000,20000,22000,26000,37000,37000,14956,100,3100.0,4403.2071496376775,5.61773100002938,37377.85682899994,24.83284300615138
1760633317,1000,,Aggregated,162.500000,0.000000,3100,3700,4200,4500,6000,18000,20000,22000,26000,37000,37000,15230,100,3100.0,4379.00567855713,5.61773100002938,37377.85682899994,24.835850295469466
1760633318,1000,,Aggregated,159.200000,0.000000,3100,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,15382,100,3100.0,4365.364354221173,5.61773100002938,37377.85682899994,24.83747237030295
1760633319,1000,,Aggregated,164.200000,0.000000,3100,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,15440,100,3100.0,4363.61391482585,5.61773100002938,37377.85682899994,24.838082901554404
1760633320,1000,,Aggregated,174.400000,0.000000,3100,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,15604,100,3100.0,4365.82513789446,5.61773100002938,37377.85682899994,24.839784670597282
1760633321,1000,,Aggregated,170.000000,0.000000,3100,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,15709,100,3100.0,4371.8343183577645,5.61773100002938,37377.85682899994,24.840855560506714
1760633322,1000,,Aggregated,164.700000,0.000000,3100,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,15893,100,3100.0,4378.311157806467,5.61773100002938,37377.85682899994,24.842698043163658
1760633323,1000,,Aggregated,161.200000,0.000000,3200,3800,4200,4500,5900,18000,20000,22000,26000,37000,37000,16089,100,3200.0,4395.192845730753,5.61773100002938,37377.85682899994,24.844614332773943
1760633324,1000,,Aggregated,165.900000,0.000000,3200,3800,4200,4500,5900,18000,20000,22000,26000,37000,37000,16266,100,3200.0,4394.146115719542,5.61773100002938,37377.85682899994,24.846305176441657
1760633325,1000,,Aggregated,167.300000,0.000000,3200,3800,4200,4500,5900,18000,20000,22000,26000,37000,37000,16376,100,3200.0,4396.901701638014,5.61773100002938,37377.85682899994,24.847337567171472
1760633326,1000,,Aggregated,163.900000,0.000000,3200,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,16582,100,3200.0,4389.174361815833,5.61773100002938,37377.85682899994,24.849234109275116
1760633327,1000,,Aggregated,156.700000,0.000000,3200,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,16749,100,3200.0,4393.024593648285,5.61773100002938,37377.85682899994,24.850737357454175
1760633328,1000,,Aggregated,158.800000,0.000000,3200,3700,4200,4500,5900,18000,20000,22000,26000,37000,37000,16910,100,3200.0,4394.106107106985,5.61773100002938,37377.85682899994,24.852158486102898
1760633329,1000,,Aggregated,158.500000,0.000000,3200,3700,4100,4400,5900,18000,20000,22000,26000,37000,37000,17114,100,3200.0,4396.45536105178,5.61773100002938,37377.85682899994,24.853920766623816
1760633330,1000,,Aggregated,148.000000,0.000000,3200,3700,4100,4400,5900,18000,20000,22000,26000,37000,37000,17264,100,3200.0,4389.465608015069,5.61773100002938,37377.85682899994,24.85518999073216
1760633331,1000,,Aggregated,159.900000,0.000000,3200,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,17413,100,3200.0,4402.840990705398,5.61773100002938,37377.85682899994,24.856429104691898
1760633332,1000,,Aggregated,166.100000,0.000000,3200,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,17582,100,3200.0,4400.376480887443,5.61773100002938,37377.85682899994,24.85780912296667
1760633333,1000,,Aggregated,173.200000,0.000000,3200,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,17683,100,3200.0,4401.336379010802,5.61773100002938,37377.85682899994,24.858621274670586
1760633334,1000,,Aggregated,170.800000,0.000000,3200,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,17788,100,3200.0,4407.792196560207,5.61773100002938,37377.85682899994,24.859455812907576
1760633335,1000,,Aggregated,165.700000,0.000000,3300,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,18027,100,3300.0,4410.476226424084,5.61773100002938,37377.85682899994,24.861319132412493
1760633336,1000,,Aggregated,159.000000,0.000000,3300,3700,4100,4400,5900,18000,21000,22000,26000,37000,37000,18127,100,3300.0,4416.984751703428,5.61773100002938,37377.85682899994,24.8620841838142
